Frame No: 1538, Epoch Time = 1496669742917722 , IAT = 0.001240 ,Frame Size = 1437 ,Trans Rate = 1158870.967742  
Frame No: 1539, Epoch Time = 1496669742917766 , IAT = 0.000044 ,Frame Size = 54   ,Trans Rate = 1227272.727273  
Frame No: 1540, Epoch Time = 1496669742918394 , IAT = 0.000628 ,Frame Size = 1514 ,Trans Rate = 2410828.025478  
Frame No: 1541, Epoch Time = 1496669742919561 , IAT = 0.001167 ,Frame Size = 1514 ,Trans Rate = 1297343.616110  
Frame No: 1542, Epoch Time = 1496669742919656 , IAT = 0.000095 ,Frame Size = 54   ,Trans Rate = 568421.052632  
Frame No: 1543, Epoch Time = 1496669742920924 , IAT = 0.001268 ,Frame Size = 1230 ,Trans Rate = 970031.545741  
Frame No: 1544, Epoch Time = 1496669742921789 , IAT = 0.000865 ,Frame Size = 1514 ,Trans Rate = 1750289.017341  
Frame No: 1545, Epoch Time = 1496669742921885 , IAT = 0.000096 ,Frame Size = 54   ,Trans Rate = 562500.000000  
Frame No: 1546, Epoch Time = 1496669742923146 , IAT = 0.001261 ,Frame Size = 1514 ,Trans Rate = 1200634.417129  
Frame No: 1547, Epoch Time = 1496669742923983 , IAT = 0.000837 ,Frame Size = 1230 ,Trans Rate = 1469534.050179  
Frame No: 1548, Epoch Time = 1496669742924042 , IAT = 0.000059 ,Frame Size = 54   ,Trans Rate = 915254.237288  
Frame No: 1549, Epoch Time = 1496669742925295 , IAT = 0.001253 ,Frame Size = 1514 ,Trans Rate = 1208300.079808  
Frame No: 1550, Epoch Time = 1496669742925297 , IAT = 0.000002 ,Frame Size = 194  ,Trans Rate = 97000000.000000  
Frame No: 1551, Epoch Time = 1496669742925368 , IAT = 0.000071 ,Frame Size = 54   ,Trans Rate = 760563.380282  
Frame No: 1552, Epoch Time = 1496669742929467 , IAT = 0.004099 ,Frame Size = 54   ,Trans Rate = 13173.944865  
Frame No: 1553, Epoch Time = 1496669742940574 , IAT = 0.011107 ,Frame Size = 60   ,Trans Rate = 5401.998740  
Frame No: 1554, Epoch Time = 1496669742941988 , IAT = 0.001414 ,Frame Size = 1514 ,Trans Rate = 1070721.357850  
Frame No: 1555, Epoch Time = 1496669742942067 , IAT = 0.000079 ,Frame Size = 54   ,Trans Rate = 683544.303797  
Frame No: 1556, Epoch Time = 1496669742943334 , IAT = 0.001267 ,Frame Size = 1514 ,Trans Rate = 1194948.697711  
Frame No: 1557, Epoch Time = 1496669742943407 , IAT = 0.000073 ,Frame Size = 54   ,Trans Rate = 739726.027397  
Frame No: 1558, Epoch Time = 1496669742944658 , IAT = 0.001251 ,Frame Size = 1514 ,Trans Rate = 1210231.814548  
Frame No: 1559, Epoch Time = 1496669742944715 , IAT = 0.000057 ,Frame Size = 54   ,Trans Rate = 947368.421053  
Frame No: 1560, Epoch Time = 1496669742945963 , IAT = 0.001248 ,Frame Size = 1514 ,Trans Rate = 1213141.025641  
Frame No: 1561, Epoch Time = 1496669742946029 , IAT = 0.000066 ,Frame Size = 54   ,Trans Rate = 818181.818182  
Frame No: 1562, Epoch Time = 1496669742947278 , IAT = 0.001249 ,Frame Size = 1514 ,Trans Rate = 1212169.735789  
Frame No: 1563, Epoch Time = 1496669742947349 , IAT = 0.000071 ,Frame Size = 54   ,Trans Rate = 760563.380282  
Frame No: 1564, Epoch Time = 1496669742971009 , IAT = 0.023660 ,Frame Size = 55   ,Trans Rate = 2324.598478  
Frame No: 1565, Epoch Time = 1496669743091274 , IAT = 0.120265 ,Frame Size = 1437 ,Trans Rate = 11948.613479  
Frame No: 1566, Epoch Time = 1496669743091378 , IAT = 0.000104 ,Frame Size = 66   ,Trans Rate = 634615.384615  
Frame No: 1567, Epoch Time = 1496669743230631 , IAT = 0.139253 ,Frame Size = 54   ,Trans Rate = 387.783387  
Frame No: 1568, Epoch Time = 1496669743242233 , IAT = 0.011602 ,Frame Size = 60   ,Trans Rate = 5171.522151  
Frame No: 1569, Epoch Time = 1496669743242356 , IAT = 0.000123 ,Frame Size = 54   ,Trans Rate = 439024.390244  
Frame No: 1570, Epoch Time = 1496669743349247 , IAT = 0.106891 ,Frame Size = 1514 ,Trans Rate = 14163.961419  
Frame No: 1571, Epoch Time = 1496669743349369 , IAT = 0.000122 ,Frame Size = 66   ,Trans Rate = 540983.606557  
Frame No: 1572, Epoch Time = 1496669743381837 , IAT = 0.032468 ,Frame Size = 1514 ,Trans Rate = 46630.528520  
Frame No: 1573, Epoch Time = 1496669743381959 , IAT = 0.000122 ,Frame Size = 66   ,Trans Rate = 540983.606557  
Frame No: 1574, Epoch Time = 1496669743384245 , IAT = 0.002286 ,Frame Size = 1514 ,Trans Rate = 662292.213473  
Frame No: 1575, Epoch Time = 1496669743384329 , IAT = 0.000084 ,Frame Size = 54   ,Trans Rate = 642857.142857  
Frame No: 1576, Epoch Time = 1496669743811344 , IAT = 0.427015 ,Frame Size = 135  ,Trans Rate = 316.148145  
Frame No: 1577, Epoch Time = 1496669743834770 , IAT = 0.023426 ,Frame Size = 54   ,Trans Rate = 2305.131051  
Frame No: 1578, Epoch Time = 1496669744020064 , IAT = 0.185294 ,Frame Size = 135  ,Trans Rate = 728.571891  
Frame No: 1579, Epoch Time = 1496669744044258 , IAT = 0.024194 ,Frame Size = 54   ,Trans Rate = 2231.958337  
Frame No: 1582, Epoch Time = 1496669745080071 , IAT = 0.000115 ,Frame Size = 188  ,Trans Rate = 1634782.608696  
Frame No: 1583, Epoch Time = 1496669745149006 , IAT = 0.068935 ,Frame Size = 60   ,Trans Rate = 870.385145  
Frame No: 1584, Epoch Time = 1496669745149684 , IAT = 0.000678 ,Frame Size = 60   ,Trans Rate = 88495.575221  
Frame No: 1590, Epoch Time = 1496669748157225 , IAT = 0.023645 ,Frame Size = 54   ,Trans Rate = 2283.780926  
Frame No: 1595, Epoch Time = 1496669748963209 , IAT = 0.002407 ,Frame Size = 103  ,Trans Rate = 42791.857084  
Frame No: 1596, Epoch Time = 1496669749072081 , IAT = 0.108872 ,Frame Size = 60   ,Trans Rate = 551.105886  
Frame No: 1597, Epoch Time = 1496669749085500 , IAT = 0.013419 ,Frame Size = 95   ,Trans Rate = 7079.514122  
Frame No: 1598, Epoch Time = 1496669749112113 , IAT = 0.026613 ,Frame Size = 54   ,Trans Rate = 2029.083531  
Frame No: 1617, Epoch Time = 1496669752863282 , IAT = 0.000112 ,Frame Size = 54   ,Trans Rate = 482142.857143  
Frame No: 1618, Epoch Time = 1496669752881541 , IAT = 0.018259 ,Frame Size = 135  ,Trans Rate = 7393.614108  
Frame No: 1619, Epoch Time = 1496669752907358 , IAT = 0.025817 ,Frame Size = 54   ,Trans Rate = 2091.645040  
Frame No: 1624, Epoch Time = 1496669754207542 , IAT = 0.046181 ,Frame Size = 60   ,Trans Rate = 1299.235616  
Frame No: 1625, Epoch Time = 1496669754207697 , IAT = 0.000155 ,Frame Size = 54   ,Trans Rate = 348387.096774  
Frame No: 1626, Epoch Time = 1496669754208050 , IAT = 0.000353 ,Frame Size = 571  ,Trans Rate = 1617563.739377  
Frame No: 1627, Epoch Time = 1496669754261441 , IAT = 0.053391 ,Frame Size = 60   ,Trans Rate = 1123.784908  
Frame No: 1628, Epoch Time = 1496669754263943 , IAT = 0.002502 ,Frame Size = 1514 ,Trans Rate = 605115.907274  
Frame No: 1629, Epoch Time = 1496669754265078 , IAT = 0.001135 ,Frame Size = 1419 ,Trans Rate = 1250220.264317  
Frame No: 1630, Epoch Time = 1496669754265146 , IAT = 0.000068 ,Frame Size = 54   ,Trans Rate = 794117.647059  
Frame No: 1631, Epoch Time = 1496669754272208 , IAT = 0.007062 ,Frame Size = 180  ,Trans Rate = 25488.530161  
Frame No: 1632, Epoch Time = 1496669754541173 , IAT = 0.268965 ,Frame Size = 180  ,Trans Rate = 669.232056  
Frame No: 1633, Epoch Time = 1496669754605451 , IAT = 0.064278 ,Frame Size = 60   ,Trans Rate = 933.445347  
Frame No: 1637, Epoch Time = 1496669755147795 , IAT = 0.000900 ,Frame Size = 1073 ,Trans Rate = 1192222.222222  
Frame No: 1638, Epoch Time = 1496669755148070 , IAT = 0.000275 ,Frame Size = 1274 ,Trans Rate = 4632727.272727  
Frame No: 1639, Epoch Time = 1496669755196004 , IAT = 0.047934 ,Frame Size = 60   ,Trans Rate = 1251.721117  
Frame No: 1640, Epoch Time = 1496669755196688 , IAT = 0.000684 ,Frame Size = 60   ,Trans Rate = 87719.298246  
Frame No: 1641, Epoch Time = 1496669755197325 , IAT = 0.000637 ,Frame Size = 668  ,Trans Rate = 1048665.620094  
Frame No: 1642, Epoch Time = 1496669755197326 , IAT = 0.000001 ,Frame Size = 103  ,Trans Rate = 103000000.000000  
Frame No: 1643, Epoch Time = 1496669755197425 , IAT = 0.000099 ,Frame Size = 54   ,Trans Rate = 545454.545455  
Frame No: 1644, Epoch Time = 1496669755879950 , IAT = 0.682525 ,Frame Size = 54   ,Trans Rate = 79.117981  
Frame No: 1655, Epoch Time = 1496669756892852 , IAT = 0.025976 ,Frame Size = 54   ,Trans Rate = 2078.842008  
Frame No: 1656, Epoch Time = 1496669756937454 , IAT = 0.044602 ,Frame Size = 135  ,Trans Rate = 3026.770100  
Frame No: 1657, Epoch Time = 1496669756963557 , IAT = 0.026103 ,Frame Size = 54   ,Trans Rate = 2068.727732  
Frame No: 1660, Epoch Time = 1496669757385144 , IAT = 0.000163 ,Frame Size = 54   ,Trans Rate = 331288.343558  
Frame No: 1661, Epoch Time = 1496669757385482 , IAT = 0.000338 ,Frame Size = 789  ,Trans Rate = 2334319.526627  
Frame No: 1662, Epoch Time = 1496669757432287 , IAT = 0.046805 ,Frame Size = 60   ,Trans Rate = 1281.914325  
Frame No: 1663, Epoch Time = 1496669757440942 , IAT = 0.008655 ,Frame Size = 376  ,Trans Rate = 43443.096476  
Frame No: 1664, Epoch Time = 1496669757441159 , IAT = 0.000217 ,Frame Size = 54   ,Trans Rate = 248847.926267  
Frame No: 1665, Epoch Time = 1496669757460643 , IAT = 0.019484 ,Frame Size = 66   ,Trans Rate = 3387.394785  
Frame No: 1666, Epoch Time = 1496669757498409 , IAT = 0.037766 ,Frame Size = 60   ,Trans Rate = 1588.730604  
Frame No: 1667, Epoch Time = 1496669757498535 , IAT = 0.000126 ,Frame Size = 54   ,Trans Rate = 428571.428571  
Frame No: 1668, Epoch Time = 1496669757498825 , IAT = 0.000290 ,Frame Size = 813  ,Trans Rate = 2803448.275862  
Frame No: 1669, Epoch Time = 1496669757524026 , IAT = 0.025201 ,Frame Size = 60   ,Trans Rate = 2380.857902  
Frame No: 1670, Epoch Time = 1496669757533987 , IAT = 0.009961 ,Frame Size = 334  ,Trans Rate = 33530.770003  
Frame No: 1671, Epoch Time = 1496669757534211 , IAT = 0.000224 ,Frame Size = 54   ,Trans Rate = 241071.428571  
Frame No: 1672, Epoch Time = 1496669757543030 , IAT = 0.008819 ,Frame Size = 66   ,Trans Rate = 7483.841705  
Frame No: 1673, Epoch Time = 1496669757580055 , IAT = 0.037025 ,Frame Size = 60   ,Trans Rate = 1620.526671  
Frame No: 1674, Epoch Time = 1496669757580131 , IAT = 0.000076 ,Frame Size = 54   ,Trans Rate = 710526.315789  
Frame No: 1675, Epoch Time = 1496669757592294 , IAT = 0.012163 ,Frame Size = 66   ,Trans Rate = 5426.292855  
Frame No: 1676, Epoch Time = 1496669757592430 , IAT = 0.000136 ,Frame Size = 54   ,Trans Rate = 397058.823529  
Frame No: 1677, Epoch Time = 1496669757592627 , IAT = 0.000197 ,Frame Size = 705  ,Trans Rate = 3578680.203046  
Frame No: 1678, Epoch Time = 1496669757643101 , IAT = 0.050474 ,Frame Size = 60   ,Trans Rate = 1188.730832  
Frame No: 1679, Epoch Time = 1496669757654380 , IAT = 0.011279 ,Frame Size = 376  ,Trans Rate = 33336.288678  
Frame No: 1680, Epoch Time = 1496669757654586 , IAT = 0.000206 ,Frame Size = 54   ,Trans Rate = 262135.922330  
Frame No: 1681, Epoch Time = 1496669757669398 , IAT = 0.014812 ,Frame Size = 66   ,Trans Rate = 4455.846611  
Frame No: 1682, Epoch Time = 1496669757672401 , IAT = 0.003003 ,Frame Size = 60   ,Trans Rate = 19980.019980  
Frame No: 1683, Epoch Time = 1496669757672492 , IAT = 0.000091 ,Frame Size = 54   ,Trans Rate = 593406.593407  
Frame No: 1684, Epoch Time = 1496669757702728 , IAT = 0.030236 ,Frame Size = 66   ,Trans Rate = 2182.828416  
Frame No: 1685, Epoch Time = 1496669757702879 , IAT = 0.000151 ,Frame Size = 54   ,Trans Rate = 357615.894040  
Frame No: 1686, Epoch Time = 1496669757703174 , IAT = 0.000295 ,Frame Size = 833  ,Trans Rate = 2823728.813559  
Frame No: 1689, Epoch Time = 1496669757719108 , IAT = 0.000095 ,Frame Size = 54   ,Trans Rate = 568421.052632  
Frame No: 1690, Epoch Time = 1496669757737267 , IAT = 0.018159 ,Frame Size = 60   ,Trans Rate = 3304.146704  
Frame No: 1691, Epoch Time = 1496669757747296 , IAT = 0.010029 ,Frame Size = 378  ,Trans Rate = 37690.696979  
Frame No: 1692, Epoch Time = 1496669757747497 , IAT = 0.000201 ,Frame Size = 54   ,Trans Rate = 268656.716418  
Frame No: 1693, Epoch Time = 1496669757771405 , IAT = 0.023908 ,Frame Size = 66   ,Trans Rate = 2760.582232  
Frame No: 1694, Epoch Time = 1496669757788188 , IAT = 0.016783 ,Frame Size = 60   ,Trans Rate = 3575.046178  
Frame No: 1695, Epoch Time = 1496669757788295 , IAT = 0.000107 ,Frame Size = 54   ,Trans Rate = 504672.897196  
Frame No: 1696, Epoch Time = 1496669757815966 , IAT = 0.027671 ,Frame Size = 60   ,Trans Rate = 2168.335080  
Frame No: 1697, Epoch Time = 1496669757816066 , IAT = 0.000100 ,Frame Size = 54   ,Trans Rate = 540000.000000  
Frame No: 1698, Epoch Time = 1496669757825443 , IAT = 0.009377 ,Frame Size = 705  ,Trans Rate = 75183.960755  
Frame No: 1699, Epoch Time = 1496669757867278 , IAT = 0.041835 ,Frame Size = 60   ,Trans Rate = 1434.205809  
Frame No: 1700, Epoch Time = 1496669757874892 , IAT = 0.007614 ,Frame Size = 376  ,Trans Rate = 49382.716049  
Frame No: 1701, Epoch Time = 1496669757875089 , IAT = 0.000197 ,Frame Size = 54   ,Trans Rate = 274111.675127  
Frame No: 1702, Epoch Time = 1496669757890310 , IAT = 0.015221 ,Frame Size = 66   ,Trans Rate = 4336.114579  
Frame No: 1703, Epoch Time = 1496669757914098 , IAT = 0.023788 ,Frame Size = 60   ,Trans Rate = 2522.280141  
Frame No: 1704, Epoch Time = 1496669757914204 , IAT = 0.000106 ,Frame Size = 54   ,Trans Rate = 509433.962264  
Frame No: 1705, Epoch Time = 1496669757918088 , IAT = 0.003884 ,Frame Size = 60   ,Trans Rate = 15447.991761  
Frame No: 1706, Epoch Time = 1496669757918199 , IAT = 0.000111 ,Frame Size = 54   ,Trans Rate = 486486.486486  
Frame No: 1707, Epoch Time = 1496669757918494 , IAT = 0.000295 ,Frame Size = 705  ,Trans Rate = 2389830.508475  
Frame No: 1708, Epoch Time = 1496669757947804 , IAT = 0.029310 ,Frame Size = 60   ,Trans Rate = 2047.082907  
Frame No: 1709, Epoch Time = 1496669757948496 , IAT = 0.000692 ,Frame Size = 376  ,Trans Rate = 543352.601156  
Frame No: 1710, Epoch Time = 1496669757948694 , IAT = 0.000198 ,Frame Size = 54   ,Trans Rate = 272727.272727  
Frame No: 1711, Epoch Time = 1496669757997776 , IAT = 0.049082 ,Frame Size = 60   ,Trans Rate = 1222.444073  
Frame No: 1712, Epoch Time = 1496669757997895 , IAT = 0.000119 ,Frame Size = 54   ,Trans Rate = 453781.512605  
Frame No: 1715, Epoch Time = 1496669758147947 , IAT = 0.023661 ,Frame Size = 60   ,Trans Rate = 2535.818435  
Frame No: 1716, Epoch Time = 1496669758169997 , IAT = 0.022050 ,Frame Size = 119  ,Trans Rate = 5396.825397  
Frame No: 1717, Epoch Time = 1496669758194318 , IAT = 0.024321 ,Frame Size = 54   ,Trans Rate = 2220.303441  
Frame No: 1724, Epoch Time = 1496669759383494 , IAT = 0.024062 ,Frame Size = 54   ,Trans Rate = 2244.202477  
Frame No: 1727, Epoch Time = 1496669760222676 , IAT = 0.000707 ,Frame Size = 60   ,Trans Rate = 84865.629420  
Frame No: 1728, Epoch Time = 1496669760222744 , IAT = 0.000068 ,Frame Size = 54   ,Trans Rate = 794117.647059  
Frame No: 1742, Epoch Time = 1496669761735230 , IAT = 0.000570 ,Frame Size = 63   ,Trans Rate = 110526.315789  
Frame No: 1743, Epoch Time = 1496669761805796 , IAT = 0.070566 ,Frame Size = 60   ,Trans Rate = 850.267834  
Frame No: 1758, Epoch Time = 1496669765256459 , IAT = 0.058186 ,Frame Size = 60   ,Trans Rate = 1031.175884  
Frame No: 1762, Epoch Time = 1496669766142445 , IAT = 0.024994 ,Frame Size = 54   ,Trans Rate = 2160.518524  
Frame No: 1769, Epoch Time = 1496669767723702 , IAT = 0.024169 ,Frame Size = 54   ,Trans Rate = 2234.267036  
Frame No: 1770, Epoch Time = 1496669767791166 , IAT = 0.067464 ,Frame Size = 135  ,Trans Rate = 2001.067236  
Frame No: 1771, Epoch Time = 1496669767814300 , IAT = 0.023134 ,Frame Size = 54   ,Trans Rate = 2334.226679  
Frame No: 1780, Epoch Time = 1496669770519675 , IAT = 0.024492 ,Frame Size = 54   ,Trans Rate = 2204.801568  
Frame No: 1781, Epoch Time = 1496669770919893 , IAT = 0.400218 ,Frame Size = 60   ,Trans Rate = 149.918295  
Frame No: 1782, Epoch Time = 1496669770919987 , IAT = 0.000094 ,Frame Size = 54   ,Trans Rate = 574468.085106  
Frame No: 1783, Epoch Time = 1496669770958718 , IAT = 0.038731 ,Frame Size = 375  ,Trans Rate = 9682.166740  
Frame No: 1784, Epoch Time = 1496669771151641 , IAT = 0.192923 ,Frame Size = 188  ,Trans Rate = 974.482047  
Frame No: 1785, Epoch Time = 1496669771226695 , IAT = 0.075054 ,Frame Size = 60   ,Trans Rate = 799.424414  
Frame No: 1786, Epoch Time = 1496669771259612 , IAT = 0.032917 ,Frame Size = 375  ,Trans Rate = 11392.289698  
Frame No: 1787, Epoch Time = 1496669771340558 , IAT = 0.080946 ,Frame Size = 66   ,Trans Rate = 815.358387  
Frame No: 1788, Epoch Time = 1496669771361510 , IAT = 0.020952 ,Frame Size = 117  ,Trans Rate = 5584.192440  
Frame No: 1789, Epoch Time = 1496669771402852 , IAT = 0.041342 ,Frame Size = 54   ,Trans Rate = 1306.177737  
Frame No: 1796, Epoch Time = 1496669779062865 , IAT = 0.023858 ,Frame Size = 54   ,Trans Rate = 2263.391734  
Frame No: 1802, Epoch Time = 1496669780152268 , IAT = 0.023499 ,Frame Size = 54   ,Trans Rate = 2297.970126  
Frame No: 1805, Epoch Time = 1496669780801900 , IAT = 0.000144 ,Frame Size = 54   ,Trans Rate = 375000.000000  
Frame No: 1806, Epoch Time = 1496669780802054 , IAT = 0.000154 ,Frame Size = 54   ,Trans Rate = 350649.350649  
Frame No: 1807, Epoch Time = 1496669780802134 , IAT = 0.000080 ,Frame Size = 54   ,Trans Rate = 675000.000000  
Frame No: 1808, Epoch Time = 1496669780802223 , IAT = 0.000089 ,Frame Size = 54   ,Trans Rate = 606741.573034  
Frame No: 1809, Epoch Time = 1496669780802310 , IAT = 0.000087 ,Frame Size = 54   ,Trans Rate = 620689.655172  
Frame No: 1810, Epoch Time = 1496669780802387 , IAT = 0.000077 ,Frame Size = 54   ,Trans Rate = 701298.701299  
Frame No: 1811, Epoch Time = 1496669780802491 , IAT = 0.000104 ,Frame Size = 54   ,Trans Rate = 519230.769231  
Frame No: 1812, Epoch Time = 1496669780802567 , IAT = 0.000076 ,Frame Size = 54   ,Trans Rate = 710526.315789  
Frame No: 1813, Epoch Time = 1496669780802665 , IAT = 0.000098 ,Frame Size = 54   ,Trans Rate = 551020.408163  
Frame No: 1814, Epoch Time = 1496669780802743 , IAT = 0.000078 ,Frame Size = 54   ,Trans Rate = 692307.692308  
Frame No: 1815, Epoch Time = 1496669780802818 , IAT = 0.000075 ,Frame Size = 54   ,Trans Rate = 720000.000000  
Frame No: 1816, Epoch Time = 1496669780802892 , IAT = 0.000074 ,Frame Size = 54   ,Trans Rate = 729729.729730  
Frame No: 1817, Epoch Time = 1496669780802978 , IAT = 0.000086 ,Frame Size = 54   ,Trans Rate = 627906.976744  
Frame No: 1818, Epoch Time = 1496669780803067 , IAT = 0.000089 ,Frame Size = 54   ,Trans Rate = 606741.573034  
Frame No: 1819, Epoch Time = 1496669780803160 , IAT = 0.000093 ,Frame Size = 54   ,Trans Rate = 580645.161290  
Frame No: 1820, Epoch Time = 1496669780803569 , IAT = 0.000409 ,Frame Size = 54   ,Trans Rate = 132029.339853  
Frame No: 1821, Epoch Time = 1496669780803639 , IAT = 0.000070 ,Frame Size = 54   ,Trans Rate = 771428.571429  
Frame No: 1822, Epoch Time = 1496669780803900 , IAT = 0.000261 ,Frame Size = 54   ,Trans Rate = 206896.551724  
Frame No: 1823, Epoch Time = 1496669780803950 , IAT = 0.000050 ,Frame Size = 54   ,Trans Rate = 1080000.000000  
Frame No: 1824, Epoch Time = 1496669780804167 , IAT = 0.000217 ,Frame Size = 54   ,Trans Rate = 248847.926267  
Frame No: 1825, Epoch Time = 1496669780804216 , IAT = 0.000049 ,Frame Size = 54   ,Trans Rate = 1102040.816327  
Frame No: 1826, Epoch Time = 1496669780804458 , IAT = 0.000242 ,Frame Size = 54   ,Trans Rate = 223140.495868  
Frame No: 1827, Epoch Time = 1496669780804507 , IAT = 0.000049 ,Frame Size = 54   ,Trans Rate = 1102040.816327  
Frame No: 1828, Epoch Time = 1496669780804739 , IAT = 0.000232 ,Frame Size = 54   ,Trans Rate = 232758.620690  
Frame No: 1829, Epoch Time = 1496669780804789 , IAT = 0.000050 ,Frame Size = 54   ,Trans Rate = 1080000.000000  
Frame No: 1830, Epoch Time = 1496669780805044 , IAT = 0.000255 ,Frame Size = 54   ,Trans Rate = 211764.705882  
Frame No: 1831, Epoch Time = 1496669780805093 , IAT = 0.000049 ,Frame Size = 54   ,Trans Rate = 1102040.816327  
Frame No: 1832, Epoch Time = 1496669780805203 , IAT = 0.000110 ,Frame Size = 54   ,Trans Rate = 490909.090909  
Frame No: 1833, Epoch Time = 1496669780805283 , IAT = 0.000080 ,Frame Size = 54   ,Trans Rate = 675000.000000  
Frame No: 1834, Epoch Time = 1496669780805356 , IAT = 0.000073 ,Frame Size = 54   ,Trans Rate = 739726.027397  
Frame No: 1835, Epoch Time = 1496669780805437 , IAT = 0.000081 ,Frame Size = 54   ,Trans Rate = 666666.666667  
Frame No: 1836, Epoch Time = 1496669780859425 , IAT = 0.053988 ,Frame Size = 60   ,Trans Rate = 1111.358080  
Frame No: 1837, Epoch Time = 1496669780859535 , IAT = 0.000110 ,Frame Size = 54   ,Trans Rate = 490909.090909  
Frame No: 1838, Epoch Time = 1496669780859579 , IAT = 0.000044 ,Frame Size = 60   ,Trans Rate = 1363636.363636  
Frame No: 1839, Epoch Time = 1496669780859632 , IAT = 0.000053 ,Frame Size = 54   ,Trans Rate = 1018867.924528  
Frame No: 1840, Epoch Time = 1496669780860273 , IAT = 0.000641 ,Frame Size = 60   ,Trans Rate = 93603.744150  
Frame No: 1841, Epoch Time = 1496669780860274 , IAT = 0.000001 ,Frame Size = 60   ,Trans Rate = 60000000.000000  
Frame No: 1842, Epoch Time = 1496669780860277 , IAT = 0.000003 ,Frame Size = 60   ,Trans Rate = 20000000.000000  
Frame No: 1843, Epoch Time = 1496669780860278 , IAT = 0.000001 ,Frame Size = 60   ,Trans Rate = 60000000.000000  
Frame No: 1844, Epoch Time = 1496669780860325 , IAT = 0.000047 ,Frame Size = 54   ,Trans Rate = 1148936.170213  
Frame No: 1845, Epoch Time = 1496669780860361 , IAT = 0.000036 ,Frame Size = 54   ,Trans Rate = 1500000.000000  
Frame No: 1846, Epoch Time = 1496669780860375 , IAT = 0.000014 ,Frame Size = 54   ,Trans Rate = 3857142.857143  
Frame No: 1847, Epoch Time = 1496669780860431 , IAT = 0.000056 ,Frame Size = 54   ,Trans Rate = 964285.714286  
Frame No: 1848, Epoch Time = 1496669780861092 , IAT = 0.000661 ,Frame Size = 60   ,Trans Rate = 90771.558245  
Frame No: 1849, Epoch Time = 1496669780861166 , IAT = 0.000074 ,Frame Size = 54   ,Trans Rate = 729729.729730  
Frame No: 1850, Epoch Time = 1496669780862435 , IAT = 0.001269 ,Frame Size = 60   ,Trans Rate = 47281.323877  
Frame No: 1851, Epoch Time = 1496669780862459 , IAT = 0.000024 ,Frame Size = 60   ,Trans Rate = 2500000.000000  
Frame No: 1852, Epoch Time = 1496669780862477 , IAT = 0.000018 ,Frame Size = 54   ,Trans Rate = 3000000.000000  
Frame No: 1853, Epoch Time = 1496669780862535 , IAT = 0.000058 ,Frame Size = 54   ,Trans Rate = 931034.482759  
Frame No: 1854, Epoch Time = 1496669780877761 , IAT = 0.015226 ,Frame Size = 60   ,Trans Rate = 3940.627873  
Frame No: 1855, Epoch Time = 1496669780877859 , IAT = 0.000098 ,Frame Size = 54   ,Trans Rate = 551020.408163  
Frame No: 1856, Epoch Time = 1496669780877909 , IAT = 0.000050 ,Frame Size = 60   ,Trans Rate = 1200000.000000  
Frame No: 1857, Epoch Time = 1496669780877964 , IAT = 0.000055 ,Frame Size = 54   ,Trans Rate = 981818.181818  
Frame No: 1858, Epoch Time = 1496669781097932 , IAT = 0.219968 ,Frame Size = 60   ,Trans Rate = 272.766948  
Frame No: 1859, Epoch Time = 1496669781099068 , IAT = 0.001136 ,Frame Size = 60   ,Trans Rate = 52816.901408  
Frame No: 1860, Epoch Time = 1496669781099136 , IAT = 0.000068 ,Frame Size = 54   ,Trans Rate = 794117.647059  
Frame No: 1861, Epoch Time = 1496669781102254 , IAT = 0.003118 ,Frame Size = 54   ,Trans Rate = 17318.794099  
Frame No: 1862, Epoch Time = 1496669781102254 , IAT = 0.000000 ,Frame Size = 54   ,Trans Rate = Infinity  
Frame No: 1863, Epoch Time = 1496669781102257 , IAT = 0.000003 ,Frame Size = 54   ,Trans Rate = 18000000.000000  
Frame No: 1864, Epoch Time = 1496669781159513 , IAT = 0.057256 ,Frame Size = 60   ,Trans Rate = 1047.925108  
Frame No: 1865, Epoch Time = 1496669781159624 , IAT = 0.000111 ,Frame Size = 54   ,Trans Rate = 486486.486486  
Frame No: 1870, Epoch Time = 1496669781428840 , IAT = 0.016046 ,Frame Size = 54   ,Trans Rate = 3365.324692  
Frame No: 1871, Epoch Time = 1496669781544077 , IAT = 0.115237 ,Frame Size = 54   ,Trans Rate = 468.599495  
Frame No: 1872, Epoch Time = 1496669781625180 , IAT = 0.081103 ,Frame Size = 54   ,Trans Rate = 665.820007  
Frame No: 1873, Epoch Time = 1496669781702283 , IAT = 0.077103 ,Frame Size = 54   ,Trans Rate = 700.361854  
Frame No: 1874, Epoch Time = 1496669781702283 , IAT = 0.000000 ,Frame Size = 54   ,Trans Rate = Infinity  
Frame No: 1877, Epoch Time = 1496669782529074 , IAT = 0.124357 ,Frame Size = 54   ,Trans Rate = 434.233698  
Frame No: 1878, Epoch Time = 1496669782579126 , IAT = 0.050052 ,Frame Size = 54   ,Trans Rate = 1078.877967  
Frame No: 1879, Epoch Time = 1496669782671542 , IAT = 0.092416 ,Frame Size = 66   ,Trans Rate = 714.162050  
Frame No: 1880, Epoch Time = 1496669782739427 , IAT = 0.067885 ,Frame Size = 66   ,Trans Rate = 972.232452  
Frame No: 1881, Epoch Time = 1496669782739587 , IAT = 0.000160 ,Frame Size = 54   ,Trans Rate = 337500.000000  
